timestamp,likes,retweets,replies
2020-05-10 07:35:56,759,53,6
2020-05-10 10:31:31,136,11,1
2020-05-10 10:40:43,372,23,2
2020-05-10 13:36:59,121,13,17
2020-05-11 11:12:05,86,5,0
2020-05-11 13:13:32,76,8,1
2020-05-11 17:54:40,522,44,7
2020-05-11 18:22:06,752,85,29
2020-05-11 18:43:39,120,9,5
2020-05-11 19:22:03,1247,97,32
2020-05-12 05:31:07,1569,160,11
2020-05-12 16:46:46,438,18,1
2020-05-12 20:33:16,744,73,13
2020-05-13 07:42:27,959,81,14
2020-05-13 09:44:40,238,20,4
2020-05-13 12:05:29,191,12,2
2020-05-13 15:29:58,94,8,1
2020-05-13 15:31:00,65,6,2
2020-05-13 15:41:13,261,12,1
2020-05-13 19:57:03,783,44,7
2020-05-14 06:17:10,606,63,5
2020-05-14 10:00:58,501,30,5
2020-05-14 12:59:51,65,6,1
2020-05-14 15:22:09,1447,133,9
2020-05-14 16:22:07,1180,128,13
2020-05-15 05:34:11,3236,248,27
2020-05-15 08:14:05,128,12,1
2020-05-15 08:28:05,487,60,2
2020-05-15 11:22:00,1301,155,10
2020-05-15 13:37:35,843,62,23
2020-05-15 14:19:10,176,11,5
2020-05-15 15:29:00,101,4,1
2020-05-15 16:45:06,3560,574,47
2020-05-15 16:55:00,846,116,15
2020-05-15 17:03:53,499,63,3
2020-05-15 17:29:04,75,4,3
2020-05-15 18:36:12,202,19,2
2020-05-16 05:34:03,563,28,20
2020-05-16 07:04:21,259,13,6
2020-05-16 08:50:19,127,12,2
2020-05-16 10:01:48,251,21,2
2020-05-16 11:09:54,237,12,2
2020-05-16 12:49:01,164,11,0
2020-05-16 13:14:37,215,17,6
2020-05-16 14:06:49,311,19,1
2020-05-16 17:59:42,395,35,2
2020-05-17 07:30:18,79,1,7
2020-05-17 15:22:14,328,20,6
2020-05-18 07:14:11,146,14,1
2020-05-18 16:07:19,373,20,3
2020-05-18 16:13:16,3,0,1
2020-05-18 18:38:14,482,30,8
2020-05-18 19:34:51,206,6,1
2020-05-18 21:21:43,278,22,11
2020-05-19 06:02:07,225,19,29
2020-05-19 07:54:27,259,22,4
2020-05-19 10:24:21,1527,71,53
2020-05-19 11:36:16,77,9,0
2020-05-19 14:06:15,133,9,2
2020-05-19 17:12:05,930,80,9
2020-05-19 20:35:08,338,15,48
2020-05-20 06:28:04,451,22,7
2020-05-20 11:53:32,106,7,2
2020-05-20 12:49:42,81,4,2
2020-05-20 16:03:11,222,8,11
2020-05-20 17:01:38,5,1,1
2020-05-20 18:10:07,89,4,1
2020-05-20 19:01:00,924,45,10
2020-05-21 05:59:11,134,6,1
2020-05-21 07:18:42,218,11,5
2020-05-21 10:35:32,161,8,18
2020-05-21 11:47:04,402,21,7
2020-05-22 08:43:02,102,7,3
2020-05-22 08:43:02,102,7,3
2020-05-22 08:55:33,126,7,2
2020-05-22 08:55:33,126,7,2
2020-05-22 09:20:20,688,36,16
2020-05-22 09:20:20,688,36,16
2020-05-22 09:49:54,168,16,2
2020-05-22 09:49:54,168,16,2
2020-05-22 19:57:54,240,17,1
2020-05-22 19:57:54,240,17,1
2020-05-22 20:34:25,509,28,5
2020-05-22 20:34:25,509,28,5
2020-05-23 05:34:02,452,29,14
2020-05-23 05:34:02,452,29,14
2020-05-23 07:27:45,329,12,4
2020-05-23 07:27:45,329,12,4
2020-05-23 09:29:06,172,10,7
2020-05-23 09:29:06,172,10,7
2020-05-23 11:00:00,127,11,0
2020-05-23 11:00:00,127,11,0
2020-05-23 13:01:00,118,8,2
2020-05-23 13:01:00,118,8,2
2020-05-23 19:01:20,481,24,3
2020-05-23 19:01:20,481,24,3
2020-05-24 05:34:00,538,52,9
2020-05-24 05:59:00,291,25,7
2020-05-24 09:13:24,60,1,2
2020-05-24 09:25:54,118,6,17
2020-05-24 09:34:23,4487,298,26
2020-05-24 09:59:36,46,0,2
2020-05-24 10:26:14,227,11,5
2020-05-24 11:13:19,61,5,0
2020-05-24 12:57:32,140,9,0
2020-05-24 15:02:23,100,8,2
2020-05-24 17:17:16,388,30,12
2020-05-24 17:29:01,140,5,5
2020-05-24 17:42:00,79,1,0
2020-05-24 18:50:54,136,7,21
2020-05-24 19:08:58,122,3,4
2020-05-24 19:27:13,111,6,10
2020-05-24 19:46:00,75,6,2
2020-05-24 20:17:13,374,34,4
2020-05-24 20:34:21,1072,78,0
2020-05-24 21:34:19,428,34,5
2020-05-25 06:01:00,237,15,2
2020-05-25 14:26:25,585,36,10
2020-05-25 17:00:17,524,37,30
2020-05-25 18:35:58,154,4,1
2020-05-26 05:45:04,302,20,3
2020-05-26 08:24:40,294,19,2
2020-05-26 12:01:11,454,38,5
2020-05-26 14:51:49,56,8,0
2020-05-26 18:44:18,126,8,11
2020-05-26 18:48:12,94,10,3
2020-05-26 18:51:54,60,7,3
2020-05-26 18:56:05,91,9,8
2020-05-26 18:58:40,74,9,5
2020-05-27 05:34:13,1073,57,25
2020-05-27 10:30:11,253,16,13
2020-05-27 15:12:02,178,11,4
2020-05-28 07:29:06,189,12,1
2020-05-28 09:47:00,475,27,1
2020-05-28 09:53:25,1666,135,14
2020-05-28 16:24:38,330,16,15
2020-05-28 21:19:26,773,50,14
2020-05-29 10:57:31,262,6,40
2020-05-29 14:04:15,521,27,9
2020-05-29 14:07:25,256,19,5
2020-05-29 16:13:03,100,8,2
2020-05-29 18:52:26,637,30,10
2020-05-30 11:38:42,97,7,5
2020-05-30 12:35:43,18018,4072,135
2020-05-30 16:45:26,127,12,2
2020-05-31 15:22:44,240,13,8
2020-06-01 08:33:55,546,34,26
2020-06-02 06:41:50,402,28,2
2020-06-02 09:34:11,1539,187,20
2020-06-03 10:30:00,276,14,13
2020-06-03 11:26:56,246,15,5
2020-06-04 07:26:14,232,19,1
2020-06-04 11:52:31,94,10,10
2020-06-04 15:15:17,1970,74,128
2020-06-04 19:59:40,383,36,27
2020-06-05 10:02:00,476,18,8
2020-06-05 10:34:50,451,17,4
2020-06-05 10:46:32,3013,197,23
2020-06-05 11:54:17,139,9,3
2020-06-05 15:04:40,377,18,3
2020-06-05 15:45:25,53,3,5
2020-06-05 15:45:50,50,1,7
2020-06-05 15:46:07,59,2,7
2020-06-05 15:46:27,33,1,4
2020-06-05 15:47:20,60,2,3
2020-06-05 15:51:58,57,6,3
2020-06-06 06:00:09,446,20,7
2020-06-06 06:01:00,315,21,3
2020-06-06 08:56:44,137,7,4
2020-06-06 10:44:52,166,9,3
2020-06-06 20:14:08,598,35,12
2020-06-06 20:28:14,393,21,12
2020-06-08 05:42:11,494,38,8
2020-06-08 08:55:35,412,20,1
2020-06-08 12:50:29,74,3,1
2020-06-08 12:50:29,74,3,1
2020-06-08 13:04:47,304,21,4
2020-06-08 13:04:47,304,21,4
2020-06-08 13:13:05,530,38,10
2020-06-08 13:13:05,530,38,10
2020-06-08 16:16:33,395,15,4
2020-06-08 16:16:33,395,15,4
2020-06-08 16:18:44,444,23,4
2020-06-08 16:18:44,444,23,4
2020-06-08 19:38:31,586,51,6
2020-06-08 19:38:31,586,51,6
2020-06-09 06:01:06,1379,125,26
2020-06-09 06:54:13,281,18,6
2020-06-09 13:11:35,42,5,0
2020-06-09 13:13:25,56,2,5
2020-06-09 13:15:49,32,3,0
2020-06-09 13:17:39,65,6,6
2020-06-09 17:11:29,106,10,2
2020-06-09 19:59:44,516,25,4
2020-06-10 09:59:00,194,7,6
2020-06-10 13:03:21,411,26,8
2020-06-11 08:00:01,2132,179,48
2020-06-11 08:10:00,2174,295,113
2020-06-11 11:52:23,989,77,15
2020-06-11 12:40:48,1620,104,13
2020-06-11 14:04:55,1611,198,167
2020-06-11 14:18:36,169,25,24
2020-06-11 15:19:07,2251,113,16
2020-06-11 16:26:54,231,19,18
2020-06-11 17:09:31,659,61,6
2020-06-11 19:29:29,2624,320,95
2020-06-11 20:08:38,84,1,1
2020-06-11 20:20:13,1067,87,20
2020-06-12 05:34:05,605,33,6
2020-06-12 06:44:07,499,32,10
2020-06-12 08:04:25,146,10,0
2020-06-12 10:15:58,139,9,7
2020-06-12 13:53:13,405,19,7
2020-06-12 14:06:32,220,10,2
2020-06-12 14:24:57,95,4,14
2020-06-12 14:49:04,317,17,15
2020-06-12 15:05:47,144,8,2
2020-06-12 15:58:04,1006,56,35
2020-06-12 16:58:19,115,5,1
2020-06-12 17:32:32,165,11,2
2020-06-12 17:56:51,90,10,2
2020-06-12 18:49:17,301,11,8
2020-06-13 10:35:56,146,8,3
2020-06-13 12:10:18,313,18,5
2020-06-13 12:41:03,114,7,3
2020-06-13 12:59:18,105,5,3
2020-06-13 13:04:20,196,15,4
2020-06-13 13:49:22,186,5,9
2020-06-13 15:07:10,178,6,8
2020-06-13 17:03:02,626,22,5
2020-06-14 08:00:00,612,34,5
2020-06-14 09:43:38,52,8,4
2020-06-14 09:45:10,41,7,3
2020-06-14 09:46:38,32,7,2
2020-06-14 09:48:10,55,10,1
2020-06-14 09:49:18,38,6,0
2020-06-14 12:54:00,510,29,13
2020-06-14 16:39:06,565,41,13
2020-06-14 19:11:16,767,28,72
2020-06-15 08:11:29,505,30,6
2020-06-15 15:29:35,2181,218,75
2020-06-15 16:27:36,854,66,16
2020-06-15 18:06:19,498,18,9
2020-06-15 18:19:42,252,16,3
2020-06-15 19:45:40,371,18,4
2020-06-15 19:53:01,2651,142,36
2020-06-15 20:58:02,811,45,20
2020-06-16 06:01:13,407,34,8
2020-06-16 06:31:00,152,12,0
2020-06-16 10:09:50,110,8,0
2020-06-16 11:57:01,319,10,14
2020-06-16 13:16:55,109,6,0
2020-06-16 14:00:55,259,20,7
2020-06-16 15:39:24,187,12,4
2020-06-16 16:45:45,576,46,16
2020-06-16 18:30:09,404,14,9
2020-06-17 06:18:00,384,15,6
2020-06-17 07:23:11,506,21,10
2020-06-17 14:53:38,157,19,0
2020-06-17 15:17:08,335,20,4
2020-06-17 17:08:35,109,5,1
2020-06-17 17:16:16,159,5,0
2020-06-17 18:05:38,79,4,2
2020-06-17 18:55:21,2264,117,2
2020-06-18 18:04:25,636,25,14
2020-06-19 07:32:04,164,8,0
2020-06-19 08:56:44,527,39,5
2020-06-19 09:14:32,613,90,8
2020-06-19 10:59:00,188,6,6
2020-06-19 12:52:35,539,24,11
2020-06-19 13:21:09,221,7,3
2020-06-19 13:27:31,393,17,60
2020-06-19 13:31:36,114,12,2
2020-06-19 13:35:32,90,3,3
2020-06-19 13:40:10,133,11,8
2020-06-19 13:45:10,105,6,0
2020-06-19 13:49:41,116,9,2
2020-06-19 13:51:57,4,0,1
2020-06-19 14:17:12,242,15,2
2020-06-19 14:20:55,2850,137,28
2020-06-19 16:00:37,283,32,5
2020-06-19 16:45:14,4768,782,56
2020-06-19 18:00:28,249,25,7
2020-06-20 06:36:14,380,23,1
2020-06-20 08:51:00,155,15,5
2020-06-20 11:29:44,263,10,8
2020-06-20 18:17:21,864,51,10
2020-06-20 18:20:00,4,0,0
2020-06-21 06:01:27,1406,91,28
2020-06-21 07:31:12,669,28,12
2020-06-21 10:01:36,326,20,1
2020-06-21 11:36:30,3,0,0
2020-06-21 19:01:34,835,40,3
2020-06-22 10:11:15,321,20,3
2020-06-22 11:34:34,110,8,7
2020-06-22 13:03:55,2252,269,53
2020-06-22 13:46:04,555,55,12
2020-06-22 17:55:01,134,4,11
2020-06-22 19:45:56,448,28,4
2020-06-23 17:15:00,125,4,6
2020-06-23 17:15:00,125,4,6
2020-06-23 19:02:41,324,25,4
2020-06-23 19:02:41,324,25,4
2020-06-24 07:19:05,273,11,4
2020-06-24 07:19:05,273,11,4
2020-06-24 07:22:28,212,14,2
2020-06-24 07:22:28,212,14,2
2020-06-24 12:51:36,171,9,2
2020-06-24 12:51:36,171,9,2
2020-06-24 13:27:51,867,64,10
2020-06-24 13:27:51,867,64,10
2020-06-24 14:22:56,290,14,2
2020-06-24 14:22:56,290,14,2
2020-06-24 14:27:40,568,28,8
2020-06-24 14:27:40,568,28,8
2020-06-24 15:33:02,375,14,0
2020-06-24 15:33:02,375,14,0
2020-06-24 19:03:05,259,13,9
2020-06-24 19:03:05,259,13,9
2020-06-24 20:40:42,709,26,10
2020-06-24 20:40:42,709,26,10
2020-06-25 15:50:26,207,9,7
2020-06-25 16:14:35,216,6,11
2020-06-25 17:34:35,920,67,18
2020-06-25 17:53:16,284,23,2
2020-06-25 20:01:10,1109,98,20
2020-06-26 08:05:19,112,9,1
2020-06-26 10:40:28,616,20,6
2020-06-26 10:51:40,232,12,9
2020-06-26 10:59:52,1334,102,20
2020-06-26 11:05:37,207,1,6
2020-06-26 11:17:43,270,10,7
2020-06-26 12:00:00,541,34,12
2020-06-26 16:03:12,296,11,1
2020-06-26 17:56:05,417,30,10
2020-06-27 06:01:08,781,58,4
2020-06-27 12:52:46,411,26,5
2020-06-27 13:57:24,3264,391,28
2020-06-27 14:20:21,4139,576,28
2020-06-27 14:26:10,29837,4868,341
2020-06-27 15:25:54,669,33,4
2020-06-27 18:06:17,1026,60,10
2020-06-28 12:07:09,62,2,10
2020-06-28 12:10:11,43,7,4
2020-06-28 12:13:24,74,4,5
2020-06-28 12:16:21,45,3,5
2020-06-28 12:19:05,49,4,7
2020-06-28 14:45:46,456,21,4
2020-06-28 19:23:15,498,19,7
2020-06-29 20:33:22,783,32,31
2020-06-30 09:21:20,1381,83,57
2020-06-30 12:02:25,480,35,6
2020-06-30 12:56:36,295,13,5
2020-06-30 14:18:28,645,71,11
2020-06-30 17:46:00,139,4,1
2020-07-01 06:04:38,3178,164,9
2020-07-01 07:53:30,1478,122,8
2020-07-01 08:14:18,172,11,3
2020-07-01 11:17:59,1523,132,25
2020-07-01 11:35:10,3,2,2
2020-07-01 11:36:21,3,0,0
2020-07-01 14:25:48,459,15,60
2020-07-01 14:41:37,121,12,6
2020-07-01 14:47:16,1,0,1
2020-07-01 15:05:18,116,5,1
2020-07-01 15:32:55,228,15,4
2020-07-01 16:16:42,202,13,18
2020-07-01 17:10:24,87,4,1
2020-07-01 18:22:53,161,6,18
2020-07-01 19:26:23,361,25,2
2020-07-01 20:34:10,207,15,10
2020-07-02 10:05:21,416,16,11
2020-07-02 15:34:06,604,28,8
2020-07-02 19:08:29,792,35,24
2020-07-02 20:05:25,349,17,4
2020-07-03 05:46:00,874,47,11
2020-07-03 06:57:24,718,26,4
2020-07-03 08:37:18,226,9,1
2020-07-03 14:30:39,524,19,2
2020-07-03 14:44:34,383,20,5
2020-07-03 15:20:53,384,15,3
2020-07-03 17:06:02,621,24,7
2020-07-03 17:43:51,3742,233,29
2020-07-03 17:53:51,6875,427,62
2020-07-03 19:49:23,788,23,9
2020-07-04 06:08:11,953,43,6
2020-07-04 08:18:58,94,4,3
2020-07-04 11:17:12,503,21,29
2020-07-04 11:24:45,450,17,6
2020-07-04 11:40:56,551,20,40
2020-07-04 11:42:58,21,0,2
2020-07-04 11:48:51,485,19,7
2020-07-04 15:09:24,504,26,8
2020-07-04 17:29:55,158,2,5
2020-07-05 10:17:57,291,25,6
2020-07-05 12:17:23,264,12,6
2020-07-05 18:02:52,630,33,9
2020-07-06 06:03:14,901,32,44
2020-07-06 08:37:12,294,27,3
2020-07-06 16:11:36,1096,64,60
2020-07-06 16:14:58,403,31,5
2020-07-06 16:23:38,217,10,4
2020-07-06 19:31:03,1737,59,96
2020-07-07 07:38:00,537,14,8
2020-07-07 15:05:26,97,5,0
2020-07-07 19:54:41,731,28,41
2020-07-07 19:54:41,731,28,41
2020-07-08 08:07:41,175,7,3
2020-07-08 08:07:41,175,7,3
2020-07-08 09:00:19,263,17,1
2020-07-08 09:00:19,263,17,1
2020-07-08 11:14:11,393,24,4
2020-07-08 11:14:11,393,24,4
2020-07-08 17:51:55,1076,51,10
2020-07-08 17:51:55,1076,51,10
2020-07-08 18:38:42,258,10,4
2020-07-08 18:38:42,258,10,4
2020-07-08 19:32:00,441,17,6
2020-07-08 19:32:00,441,17,6
2020-07-08 19:48:52,921,39,8
2020-07-08 19:48:52,921,39,8
2020-07-09 05:58:04,410,18,1
2020-07-09 05:58:04,410,18,1
2020-07-09 09:40:42,2896,198,35
2020-07-09 09:40:42,2896,198,35
2020-07-09 10:47:38,83,5,1
2020-07-09 10:47:38,83,5,1
2020-07-09 11:48:36,130,9,2
2020-07-09 11:48:36,130,9,2
2020-07-09 17:09:36,1099,113,13
2020-07-09 17:09:36,1099,113,13
2020-07-10 13:30:24,223,17,105
2020-07-10 13:30:24,223,17,105
2020-07-10 14:12:40,2280,128,30
2020-07-10 14:12:40,2280,128,30
2020-07-10 19:12:35,606,22,14
2020-07-10 19:12:35,606,22,14
2020-07-11 07:07:20,375,10,2
2020-07-11 07:29:00,108,4,1
2020-07-11 13:46:24,18642,1855,229
2020-07-11 18:04:55,1022,59,15
2020-07-12 12:59:13,3505,200,347
2020-07-12 13:03:00,263,5,1
2020-07-12 15:11:46,1728,126,45
2020-07-12 15:17:49,995,51,44
2020-07-12 18:49:31,1890,278,101
2020-07-13 11:18:44,155,5,9
2020-07-13 18:17:21,380,19,30
2020-07-13 20:46:56,2086,74,36
2020-07-14 14:04:08,574,37,11
2020-07-14 18:19:09,151,5,1
2020-07-14 19:44:42,1166,62,2
2020-07-15 08:03:44,382,22,3
2020-07-15 12:42:04,303,29,14
2020-07-15 18:23:12,593,31,33
2020-07-16 05:47:09,461,23,5
2020-07-16 13:47:09,12792,2800,227
2020-07-16 14:06:58,10540,1985,163
2020-07-16 14:32:17,14126,2766,590
2020-07-16 16:46:29,493,28,13
2020-07-17 06:04:13,349,19,3
2020-07-17 07:03:07,630,43,10
2020-07-17 12:10:22,221,17,4
2020-07-17 17:29:07,172,8,11
2020-07-17 18:06:02,136,6,2
2020-07-17 18:22:42,471,19,9
2020-07-17 18:29:17,59,3,0
2020-07-17 20:50:23,3066,1972,136
2020-07-18 11:18:14,75,1,1
2020-07-18 15:21:30,546,19,136
2020-07-18 15:35:16,205,9,6
2020-07-18 18:12:42,1150,93,19
2020-07-19 08:29:39,252,5,9
2020-07-19 13:03:00,99,8,0
2020-07-19 18:03:00,1445,103,19
2020-07-20 05:34:15,576,18,3
2020-07-20 15:39:11,535,23,19
2020-07-20 18:26:03,116,7,1
2020-07-20 19:31:54,573,23,5
2020-07-21 08:31:00,308,7,5
2020-07-21 11:03:51,542,23,4
2020-07-21 13:16:32,196,5,6
2020-07-21 18:18:24,587,31,9
2020-07-22 12:09:44,271,16,11
2020-07-22 13:52:16,653,90,28
2020-07-23 06:01:00,154,13,1
2020-07-23 08:02:05,835,129,22
2020-07-23 09:08:57,765,93,29
2020-07-23 11:08:33,87,11,7
2020-07-23 12:18:35,653,42,6
2020-07-23 12:37:17,150,9,5
2020-07-23 15:35:15,246,12,2
2020-07-23 16:02:17,4375,225,117
2020-07-23 16:58:22,444,28,16
2020-07-23 18:46:12,731,41,17
2020-07-24 08:56:34,98,6,1
2020-07-24 09:36:32,469,14,122
2020-07-24 11:00:56,332,9,15
2020-07-24 14:04:59,1686,147,28
2020-07-24 14:16:14,709,48,8
2020-07-24 14:22:09,941,54,3
2020-07-24 17:25:43,687,21,3
2020-07-24 19:57:57,1431,62,8
2020-07-25 06:29:10,834,51,7
2020-07-25 14:53:32,1075,80,16
2020-07-25 18:19:35,968,47,9
2020-07-26 12:36:02,826,32,12
2020-07-26 16:11:18,274,12,9
2020-07-26 16:11:18,274,12,9
2020-07-26 22:01:00,453,22,6
2020-07-26 22:01:00,453,22,6
2020-07-27 06:31:05,818,52,11
2020-07-27 06:31:05,818,52,11
2020-07-27 07:30:10,543,18,2
2020-07-27 07:30:10,543,18,2
2020-07-27 09:29:24,160,12,3
2020-07-27 09:29:24,160,12,3
2020-07-27 09:50:01,641,38,9
2020-07-27 09:50:01,641,38,9
2020-07-27 09:57:54,341,17,2
2020-07-27 09:57:54,341,17,2
2020-07-27 10:04:11,1112,50,24
2020-07-27 10:04:11,1112,50,24
2020-07-27 14:23:35,2185,131,52
2020-07-27 14:23:35,2185,131,52
2020-07-27 14:39:03,514,36,17
2020-07-27 14:39:03,514,36,17
2020-07-27 17:32:16,2767,170,117
2020-07-27 17:32:16,2767,170,117
